activity_id,shoes,device,suffer
421302119,b'\xe2\x80\x94',b'Garmin Forerunner 10',b'\xe2\x80\x94'
1905603275,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'284'
289311492,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'444'
289408310,b'Saucony ISO Triumph\n(261.7 mi)',b'Garmin Forerunner 610',b'\xe2\x80\x94'
946596147,"b'Nike Pegasus 12 - Blue\n(11,062.7 mi)'",b'Garmin Forerunner 220',b'\xe2\x80\x94'
2292216870,b'Nike Vapor Fly\n(186.7 mi)',b'Garmin Forerunner 935',b'315'
290139486,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'259'
1946605816,b'Saucony Virrata 2\n(148.0 mi)',b'Suunto Ambit3 Peak',b'\xe2\x80\x94'
550003979,"b'Saucony kinvara 5\n(10,080.6 mi)'",b'Garmin Forerunner 620',b'\xe2\x80\x94'
1262887175,b'Mizuno Wave Inspire 12\n(404.6 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
401275436,"b'Brooks Racer ST #5\n(2,022.2 mi)'",b'Garmin Forerunner 920XT',b'573'
293428731,b'ASICS Gel nimbus 16 (red)\n(539.5 mi)',b'Garmin Forerunner 410',b'\xe2\x80\x94'
304152513,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
200499726,b'Brooks Adrenaline GTS\n(587.9 mi)',b'\xe2\x80\x94',b'\xe2\x80\x94'
2340044185,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
1512708690,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'508'
2786128086,b'\xe2\x80\x94',b'Garmin Forerunner 645 Music',b'590'
1200250362,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'264'
169804498,b'New Balance 890 V4 Blue/Green\n(402.5 mi)',b'Garmin Forerunner 210',b'\xe2\x80\x94'
2325556505,b'Nike Vapourfly 4%\n(197.1 mi)',b'Garmin f\xc4\x93nix 5X',b'297'
2292150317,b'Nike VaporFly 4% Red\n(142.1 mi)',b'Garmin Forerunner 645 Music',b'285'
2325267193,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5S',b'136'
2839010755,b'Nike Vaporfly Next%\n(158.5 mi)',b'Garmin f\xc4\x93nix 5',b'446'
1221189064,b'HOKA ONE ONE Clayton 2\n(727.0 mi)',b'Garmin Forerunner 735XT',b'138'
2838867736,b'Nike Vaporfly 4% first gen.\n(493.7 mi)',b'Garmin Forerunner 945',b'\xe2\x80\x94'
1221167177,b'Nike VP Testers 2\n(190.1 mi)',b'Garmin Forerunner 630',b'\xe2\x80\x94'
2326042902,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
2786119219,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
2749201399,"b'adidas prime\n(2,217.8 mi)'",b'Garmin f\xc4\x93nix 5 Plus',b'\xe2\x80\x94'
424681059,b'Brooks addiction\n(375.7 mi)',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1512431080,b'Saucony Freedom ISO\n(442.4 mi)',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
555874512,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'\xe2\x80\x94'
549606408,b'New Balance 1400 V3\n(74.7 mi)',b'Garmin Forerunner 225',b'\xe2\x80\x94'
2838940152,b'Nike Vaporfly Next%\n(84.5 mi)',b'Garmin v\xc3\xadvoactive 3',b'\xe2\x80\x94'
1424662643,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
976810268,b'adidas Energy Boost 3\n(919.6 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1512254735,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'402'
1890360274,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'268'
739817124,b'\xe2\x80\x94',b'TomTom',b'670'
1512294511,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
555654166,b'\xe2\x80\x94',b'Suunto Ambit',b'\xe2\x80\x94'
1263128854,b'adidas Adizero Boston\n(79.2 mi)',b'\xe2\x80\x94',b'\xe2\x80\x94'
2325311923,b'New Balance Zante Pursuit\n(629.9 mi)',b'Garmin Forerunner 230',b'\xe2\x80\x94'
549387122,b'Brooks Launch\n(461.6 mi)',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1221480590,b'\xe2\x80\x94',b'\xe2\x80\x94',b'251'
1446715235,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'457'
1527039828,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
1946376718,b'\xe2\x80\x94',b'Garmin Forerunner 645 Music',b'\xe2\x80\x94'
1221232668,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
293125665,b'Saucony Kinvara 4 Blue\n(608.0 mi)',b'Garmin Forerunner 620',b'380'
1262876707,b'Nike zoom vaporfly 4%\n(120.1 mi)',b'Garmin v\xc3\xadvoactive HR',b'\xe2\x80\x94'
555347444,b'adidas Adizero Adios 3 - Blue\n(427.3 mi)',b'Garmin Forerunner 225',b'391'
1890743589,b'HOKA ONE ONE Clifton 4\n(374.3 mi)',b'Apple Watch Series 3',b'\xe2\x80\x94'
1221244965,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'550'
1263028556,b'Nike Streak 5 Blue/White\n(240.6 mi)',b'Garmin Forerunner 225',b'387'
549512843,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
2838971474,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'\xe2\x80\x94'
1946180238,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'412'
1524576404,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1199388774,b'adidas Adios Gr\xc3\xa5/gul (H17)\n(497.4 mi)',b'Suunto Ambit2 S',b'\xe2\x80\x94'
2325281410,b'Saucony Fastwitch 8\n(795.8 mi)',b'Strava iPhone App',b'\xe2\x80\x94'
753957488,b'\xe2\x80\x94',b'Garmin Forerunner 225',b'575'
2840636491,b'HOKA ONE ONE Gaviota 2 Bk\n(388.9 mi)',b'Garmin f\xc4\x93nix 5 Plus',b'433'
2292288523,b'\xe2\x80\x94',b'Garmin Forerunner 645 Music',b'\xe2\x80\x94'
1525820120,b'ASICS GEL CUMULUS 17\n(606.9 mi)',b'TomTom',b'\xe2\x80\x94'
1221528889,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1512908096,b'Nike Zoom Elite 9 (Black)\n(575.6 mi)',b'Garmin f\xc4\x93nix 5',b'\xe2\x80\x94'
2325609367,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'368'
1198999185,b'ASICS GT2000 5 Grey\n(432.3 mi)',b'Garmin v\xc3\xadvoactive',b'\xe2\x80\x94'
3324707215,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1512366315,b'Saucony Triumph Iso 4\n(243.1 mi)',b'Garmin f\xc4\x93nix 5S',b'\xe2\x80\x94'
1891092629,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'529'
411660277,b'\xe2\x80\x94',b'Garmin Forerunner 305',b'\xe2\x80\x94'
132813805,b'ASICS Gel Kayano Black\n(570.8 mi)',b'Strava iPhone App',b'\xe2\x80\x94'
2786122174,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5S',b'\xe2\x80\x94'
1845387987,"b'Nike Pegasus 35\n(3,673.6 mi)'",b'Garmin Forerunner 235',b'\xe2\x80\x94'
290183550,b'\xe2\x80\x94',b'TomTom',b'\xe2\x80\x94'
1336715992,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
2838937356,b'Nike Zoom Fly 3\n(277.3 mi)',b'Garmin Forerunner 935',b'511'
2749135879,"b'Saucony Ghost 11\n(3,860.0 mi)'",b'Suunto Ambit3 Run',b'\xe2\x80\x94'
200755218,b'Puma Complete Phasis IV\n(619.1 mi)',b'TomTom',b'\xe2\x80\x94'
549790586,"b'HOKA ONE ONE Stinson EVO\n(12,402.7 mi)'",b'Garmin Forerunner 235',b'\xe2\x80\x94'
879948681,b'\xe2\x80\x94',b'Strava Android App',b'\xe2\x80\x94'
1890564218,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
215265183,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1524858567,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'\xe2\x80\x94'
416421219,"b'Zoot\n(2,213.2 mi)'",b'Suunto Ambit3 Sport',b'\xe2\x80\x94'
2748737403,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'274'
206112181,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'453'
739575783,"b'Skechers GoRun4\n(10,716.5 mi)'",b'Garmin Forerunner 220',b'\xe2\x80\x94'
133145983,"b'Mizuno Musha 5 - Blue\n(2,399.6 mi)'",b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
215307730,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1348767659,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
504930466,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1890454998,b'\xe2\x80\x94',b'Garmin Forerunner 645',b'288'
555266585,b'Saucony Triumph ISO\n(669.7 mi)',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1525154733,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1221146346,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
2325315779,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1946154000,"b'Nike Zoom Vomero 13\n(1,164.3 mi)'",b'Strava Android App',b'\xe2\x80\x94'
1262921528,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5S',b'\xe2\x80\x94'
459849162,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
2291996067,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'\xe2\x80\x94'
289458905,b'adidas Ultra Boost 1\n(57.3 mi)',b'Garmin Forerunner 15',b'\xe2\x80\x94'
2325442678,b'Nike VaporFly 4%\n(77.9 mi)',b'Garmin Forerunner 735XT',b'371'
946631955,b'Nike Pegasus\n(500.6 mi)',b'Garmin Forerunner 230',b'\xe2\x80\x94'
2786171703,b'\xe2\x80\x94',b'Garmin Forerunner 245',b'374'
404325642,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'\xe2\x80\x94'
1221854826,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'648'
2325833673,b'\xe2\x80\x94',b'Garmin Forerunner 225',b'402'
424818865,"b'Merrell Green Bare Road\n(1,176.3 mi)'",b'Garmin v\xc3\xadvoactive',b'\xe2\x80\x94'
1890463505,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5X',b'\xe2\x80\x94'
2839629735,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
2292393098,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
2325248049,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5X',b'367'
555908508,b'\xe2\x80\x94',b'Garmin Forerunner 110',b'\xe2\x80\x94'
424796637,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'\xe2\x80\x94'
134117877,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
1946166121,"b'Brooks Transcend 5\n(1,009.4 mi)'",b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
549518942,b'ASICS Kay 22 - Red\n(144.9 mi)',b'Garmin Forerunner 235',b'418'
2292987448,b'Nike Vaporfly 4% Flyknit\n(162.8 mi)',b'Garmin Forerunner 235',b'\xe2\x80\x94'
741983030,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1946429147,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
293072142,b'\xe2\x80\x94',b'Garmin Forerunner 410',b'\xe2\x80\x94'
1199024629,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1890389573,b'adidas sub2\n(55.8 mi)',b'Garmin Forerunner 230',b'\xe2\x80\x94'
1262917139,b'Merrell Bare Access\n(252.2 mi)',b'Garmin Forerunner 230',b'273'
1524608890,"b'ASICS GT2000 16\n(1,289.8 mi)'",b'Garmin f\xc4\x93nix 3',b'367'
1890447761,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
555327534,b'Brooks T7 Racer\n(252.5 mi)',b'Garmin Forerunner 630',b'\xe2\x80\x94'
289290565,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1950121495,b'Nike Zoom Fly\n(627.9 mi)',b'Garmin Forerunner 235',b'420'
2292310934,b'Nike Vaporfly 4% Flyknit\n(500.9 mi)',b'Garmin Forerunner 630',b'501'
2786137910,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1280370972,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'285'
1946604756,b'Nike VaporFly 4%\n(143.3 mi)',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1525811210,b'adidas adios 3\n(636.5 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
214816066,b'\xe2\x80\x94',b'Strava iPhone App',b'\xe2\x80\x94'
2325559792,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
2749214064,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
688575676,b'ASICS Kayano 21\n(262.2 mi)',b'Garmin Forerunner 410',b'\xe2\x80\x94'
1890702245,b'Nike VaporFly 4%\n(288.8 mi)',b'Garmin Forerunner 235',b'374'
1512422306,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'671'
549399585,b'Saucony A5\n(370.7 mi)',b'Garmin f\xc4\x93nix 3',b'415'
2323907803,b'\xe2\x80\x94',b'Garmin Forerunner 15',b'\xe2\x80\x94'
1512431644,b'Nike zoom vaporfly 4%\n(292.2 mi)',b'Garmin Forerunner 935',b'402'
411134428,b'\xe2\x80\x94',b'Strava iPhone App',b'\xe2\x80\x94'
560191472,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
2602747090,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
411500314,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
1848485961,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
946589134,b'adidas Boston 5\n(147.5 mi)',b'Polar V800',b'505'
2293496884,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5',b'\xe2\x80\x94'
1512704059,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
2951519286,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
879822380,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1952163314,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
2293139956,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'608'
549376501,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1525759280,b'adidas Adios Adizero 2017\n(221.2 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1524503631,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
252813561,b'\xe2\x80\x94',b'Garmin Forerunner 310XT',b'\xe2\x80\x94'
1199145011,b'adidas Adizero Adios Boost 2.0\n(380.0 mi)',b'Garmin f\xc4\x93nix 5',b'280'
294190134,b'ASICS Hyperspeed 6\n(464.4 mi)',b'Garmin Forerunner 610',b'\xe2\x80\x94'
946535222,b'\xe2\x80\x94',b'Garmin v\xc3\xadvoactive',b'\xe2\x80\x94'
424865546,b'Newton Distance IV\n(166.8 mi)',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
289337436,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
739525405,b'\xe2\x80\x94',b'Strava iPhone App',b'\xe2\x80\x94'
879831551,b'Salomon S-Lab Sense 5\n(454.6 mi)',b'Garmin Forerunner 735XT',b'520'
1890285180,b'New Balance 1400 v6\n(296.0 mi)',b'Garmin f\xc4\x93nix 5',b'509'
1221285563,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'275'
549438406,b'Zoot TT 7.0 Blue/Yellow\n(693.9 mi)',b'Garmin Forerunner 620',b'701'
348088743,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'\xe2\x80\x94'
1946405390,b'Nike Zoom Fly\n(396.5 mi)',b'Garmin Forerunner 225',b'\xe2\x80\x94'
1512422113,b'Nike Epic React Flyknit (400)\n(479.7 mi)',b'Garmin Forerunner 620',b'361'
1512375069,b'ASICS Gel-Hyper Speed 7\n(252.0 mi)',b'Garmin Forerunner 25',b'\xe2\x80\x94'
1582404982,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
555507961,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
2786412317,b'\xe2\x80\x94',b'\xe2\x80\x94',b'315'
946768293,b'HOKA ONE ONE Clifton 3\n(572.8 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1512689535,b'\xe2\x80\x94',b'TomTom',b'\xe2\x80\x94'
215047627,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'814'
946572567,b'\xe2\x80\x94',b'Garmin Forerunner 310XT',b'\xe2\x80\x94'
2292631275,b'\xe2\x80\x94',b'Polar M430',b'121'
1262994253,b'adidas Supernova 9\n(419.7 mi)',b'Garmin Forerunner 225',b'630'
1890670382,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
401395138,b'New Balance Boracay Fresh Foam Green\n(592.5 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
2292729204,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
4069291720,b'\xe2\x80\x94',b'Garmin Forerunner 30',b'\xe2\x80\x94'
1890305571,b'\xe2\x80\x94',b'Garmin Forerunner 645 Music',b'512'
2786168880,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'\xe2\x80\x94'
2751911237,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5',b'\xe2\x80\x94'
2292025855,b'Nike Vaporfly 4% Flyknit\n(92.0 mi)',b'Garmin Forerunner 235',b'444'
2748754752,"b'Nike Vaporfly 4%, M\xc3\xb8rkebl\xc3\xa5\n(511.5 mi)'",b'Garmin f\xc4\x93nix 5X',b'\xe2\x80\x94'
4058587482,b'\xe2\x80\x94',b'Suunto Ambit',b'331'
1890340351,b'Brooks Launch\n(366.3 mi)',b'Garmin f\xc4\x93nix 5',b'192'
422128046,b'\xe2\x80\x94',b'Garmin Forerunner 410',b'\xe2\x80\x94'
1890474994,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5',b'448'
2292453139,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'546'
215436780,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
401723441,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
879861307,b'Nike Flyknit Streak\n(422.8 mi)',b'\xe2\x80\x94',b'669'
1512510229,b'New Balance 1500v2\n(222.8 mi)',b'Garmin Forerunner 235',b'387'
1844965016,b'adidas adizero adios Boost 3\n(243.9 mi)',b'Garmin Forerunner 645',b'410'
881153684,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1263242877,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
1890688646,"b'HOKA ONE ONE Challenger ATR 3\n(1,904.6 mi)'",b'Garmin Forerunner 935',b'\xe2\x80\x94'
1424635389,b'\xe2\x80\x94',b'Garmin Forerunner 25',b'\xe2\x80\x94'
1424605769,b'Saucony kinvara 6\n(181.8 mi)',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1890357505,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'\xe2\x80\x94'
549417792,"b'Altra One 2.5\n(1,672.2 mi)'",b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
2326848238,"b'Brooks Adrenaline GTS\n(7,510.1 mi)'",b'Garmin Forerunner 235',b'\xe2\x80\x94'
946636714,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
307705277,b'\xe2\x80\x94',b'Garmin Forerunner 305',b'\xe2\x80\x94'
2844196391,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
1221293910,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
946522273,b'Saucony Kinvara 7 (Orange)\n(559.6 mi)',b'Garmin Forerunner 630',b'156'
1221484091,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1221887733,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
1845194434,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
946463765,b'adidas adios 3\n(227.7 mi)',b'Garmin f\xc4\x93nix 5X',b'345'
219728647,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1221182894,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'\xe2\x80\x94'
2292078242,b'\xe2\x80\x94',b'Strava iPhone App',b'\xe2\x80\x94'
424750012,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
425607832,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1845169106,"b'ASICS Noosa FF2\n(2,161.0 mi)'",b'Garmin f\xc4\x93nix 5X',b'\xe2\x80\x94'
1221337320,"b'New Balance 890 v5\n(13,192.2 mi)'",b'Garmin Forerunner 225',b'\xe2\x80\x94'
1328636727,"b'Brooks Ghost\n(2,577.1 mi)'",b'Garmin Forerunner 220',b'\xe2\x80\x94'
555619088,b'New Balance Vazee Pace\n(82.9 mi)',b'Garmin Forerunner 620',b'\xe2\x80\x94'
230278767,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'\xe2\x80\x94'
2292184692,b'HOKA ONE ONE Clifton 5 Blue\n(325.2 mi)',b'Garmin Forerunner 235',b'693'
1946213889,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'207'
1527144233,b'Saucony Fastwitch 7\n(115.4 mi)',b'Garmin Forerunner 910XT',b'689'
2749889573,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
202926789,b'\xe2\x80\x94',b'GPX',b'\xe2\x80\x94'
