activity_id,shoes,device,suffer
1262837884,b'\xe2\x80\x94',b'Garmin Forerunner 25',b'\xe2\x80\x94'
2838866512,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
2750394941,"b'ASICS Gel Nimbus 19\n(3,058.8 mi)'",b'Suunto Spartan Ultra',b'\xe2\x80\x94'
1512585226,b'Skechers go run ride 6 black\n(300.4 mi)',b'Garmin Forerunner 735XT',b'61'
1262963013,b'Saucony Freedom\n(214.8 mi)',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
201582105,b'\xe2\x80\x94',b'Garmin Forerunner 110',b'\xe2\x80\x94'
1199067580,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1845330078,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
881151900,b'ASICS GT2000\n(593.4 mi)',b'Garmin Forerunner 35',b'\xe2\x80\x94'
1524911802,b'\xe2\x80\x94',b'Garmin Forerunner 35',b'\xe2\x80\x94'
293178591,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'341'
2292139338,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'\xe2\x80\x94'
258359796,b'New Balance M1040\n(223.3 mi)',b'Soleus GPS',b'\xe2\x80\x94'
1262922326,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
946548903,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1898807242,b'Brooks Launch 3\n(514.2 mi)',b'Garmin Forerunner 935',b'491'
1854295746,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 2',b'\xe2\x80\x94'
1221443900,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1524539519,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1845499788,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
1424589590,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
2292153062,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'653'
2838842815,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1963607505,b'Nike Zoom Vaporfly A\n(86.2 mi)',b'Garmin Forerunner 35',b'\xe2\x80\x94'
2325361166,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'594'
2749216188,b'\xe2\x80\x94',b'Strava iPhone App',b'\xe2\x80\x94'
2786418579,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
947004190,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1512480422,"b'adidas adizero\n(7,295.4 mi)'",b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
2292663601,b'New Balance 1500 v5\n(313.4 mi)',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
739627857,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
2748774580,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'307'
2839028813,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
555625060,b'Saucony Triumph 11\n(454.6 mi)',b'Garmin Forerunner 410',b'\xe2\x80\x94'
2749007790,b'test Project B3\n(75.5 mi)',b'Garmin f\xc4\x93nix 5',b'277'
1890901991,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
2325745424,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'\xe2\x80\x94'
1512436748,b'Brooks Ravenna\n(666.9 mi)',b'Garmin Forerunner 235',b'454'
550020578,b'adidas adios boost\n(172.5 mi)',b'Garmin v\xc3\xadvoactive',b'\xe2\x80\x94'
739520062,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1890855438,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'\xe2\x80\x94'
1199038366,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'414'
216343510,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1890790859,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'478'
740049826,b'\xe2\x80\x94',b'Suunto',b'\xe2\x80\x94'
950349158,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
1201640577,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'\xe2\x80\x94'
1199324821,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
549417090,b'On Cloud\n(656.5 mi)',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
426877565,"b'Mizuno Sayonara\n(2,067.9 mi)'",b'Garmin Forerunner 220',b'\xe2\x80\x94'
1221231748,b'adidas BOSTON BOOST\n(178.7 mi)',b'Suunto',b'423'
1524613621,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'\xe2\x80\x94'
1548285587,b'\xe2\x80\x94',b'Garmin v\xc3\xadvoactive',b'\xe2\x80\x94'
2974840790,b'\xe2\x80\x94',b'Suunto Trainer Wrist HR',b'\xe2\x80\x94'
424762148,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
2327399914,"b'Nike VaporFly 4%\n(2,829.9 mi)'",b'Garmin Forerunner 630',b'\xe2\x80\x94'
304532512,b'Newton\n(273.5 mi)',b'Garmin Forerunner 310XT',b'\xe2\x80\x94'
1890765042,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
401253308,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'544'
551291115,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1525775526,b'\xe2\x80\x94',b'Garmin Forerunner 225',b'\xe2\x80\x94'
293507320,b'\xe2\x80\x94',b'Garmin Forerunner 110',b'\xe2\x80\x94'
1528013348,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
2802279209,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
2786207532,b'\xe2\x80\x94',b'Strava iPhone App',b'\xe2\x80\x94'
2292532998,"b'Nike Zoom Pegasus turbo\n(2,072.6 mi)'",b'Garmin Forerunner 935',b'\xe2\x80\x94'
1221796627,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1891068458,b'\xe2\x80\x94',b'Garmin v\xc3\xadvoactive',b'\xe2\x80\x94'
1524568251,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
969416763,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1372944433,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1524652167,"b'Brooks Glycerin\n(9,894.8 mi)'",b'Garmin Forerunner 235',b'468'
411021622,b'New Balance 860v4\n(443.0 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1524876163,b'Saucony Guide 10\n(820.8 mi)',b'Garmin Forerunner 235',b'425'
946547822,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'\xe2\x80\x94'
549388776,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1946217015,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1512774901,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'\xe2\x80\x94'
556278707,"b'Brooks Adrenalin\n(5,933.7 mi)'",b'Garmin Forerunner 310XT',b'\xe2\x80\x94'
1221155908,"b'adidas ATR 2 black and red\n(17,092.3 mi)'",b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
132876379,b'ASICS Nimbus  14 (Green/Blue/Orange)\n(254.7 mi)',b'Garmin Forerunner 910XT',b'573'
289240549,b'Brooks PureConnect\n(110.9 mi)',b'Strava iPhone App',b'\xe2\x80\x94'
1262969028,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'\xe2\x80\x94'
2838843773,b'\xe2\x80\x94',b'Garmin v\xc3\xadvoactive 3 Music',b'347'
1525026074,b'Nike Zoom Pegasus (black)\n(508.7 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
2326887267,"b'adidas Adizero Adios 3\n(2,786.6 mi)'",b'Garmin Forerunner 735XT',b'493'
1946603886,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
425482579,b'adidas adios boost orange\n(135.6 mi)',b'Garmin Forerunner 310XT',b'\xe2\x80\x94'
4507532127,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
427903592,b'\xe2\x80\x94',b'Garmin Forerunner 15',b'\xe2\x80\x94'
411368275,"b'Saucony Kinvara 4\n(3,477.6 mi)'",b'Garmin Forerunner 410',b'\xe2\x80\x94'
2786199147,b'Nike Vaporfly 4% Flyknit\n(110.4 mi)',b'Garmin Forerunner 935',b'\xe2\x80\x94'
2292631191,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'\xe2\x80\x94'
1845798641,b'Nike Air Zoom Pegasus 35\n(498.0 mi)',b'Garmin Forerunner 645',b'\xe2\x80\x94'
946621973,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'590'
200889786,b'ASICS GT-3000 v2 05/14\n(854.7 mi)',b'Garmin Forerunner 210',b'379'
2292438199,"b'Newton Distance 7 (Green/Blue)\n(1,689.0 mi)'",b'Garmin Forerunner 935',b'302'
402809241,b'\xe2\x80\x94',b'Suunto Ambit2 S',b'\xe2\x80\x94'
2748983236,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5S',b'\xe2\x80\x94'
1524684255,b'Saucony Ride (New)\n(400.8 mi)',b'Garmin Forerunner 230',b'376'
1890330685,b'Nike Epic React\n(519.2 mi)',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
291634952,"b'adidas Glide Boost - Black & White\n(5,013.1 mi)'",b'Garmin Forerunner 610',b'\xe2\x80\x94'
1890627106,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'800'
2292402935,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1845012010,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
549563899,b'Brooks Pureflow\n(370.7 mi)',b'Garmin v\xc3\xadvoactive',b'\xe2\x80\x94'
1890391314,b'Saucony Ride 10\n(399.3 mi)',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
1890467427,b'ASICS GEL-NIMBUS 20\n(552.5 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1845292970,b'adidas bostonboost\n(431.1 mi)',b'TomTom',b'443'
1513013166,b'New Balance 1400 V5\n(315.8 mi)',b'Suunto Ambit3 Sport',b'\xe2\x80\x94'
289365907,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1946591968,"b'New Balance Zante\n(3,615.5 mi)'",b'Garmin f\xc4\x93nix 5S',b'338'
549484611,b'Nike baestons\n(260.8 mi)',b'Suunto Ambit3 Peak',b'\xe2\x80\x94'
412854773,"b'ASICS Nimbus 12\n(6,402.5 mi)'",b'Garmin Forerunner 610',b'\xe2\x80\x94'
2838793616,b'Salomon Sonic RA Pro (blue)\n(389.3 mi)',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
739602034,b'adidas adizero adios 2\n(415.7 mi)',b'Garmin Forerunner 620',b'\xe2\x80\x94'
2839132588,b'\xe2\x80\x94',b'Garmin Forerunner 645 Music',b'278'
2764660564,"b'Newton Gravity\n(3,330.5 mi)'",b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1845897791,b'Nike Lunaepic Flykit Black/Mulcahy Gold Star White\n(553.3 mi)',b'Garmin Forerunner 35',b'61'
1525087916,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'\xe2\x80\x94'
2292149725,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5',b'\xe2\x80\x94'
132782144,"b'adidas Ultra Boost 19\n(2,440.1 mi)'",b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
2750529925,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
465493649,b'Brooks Adrenaline GTS\n(56.5 mi)',b'\xe2\x80\x94',b'\xe2\x80\x94'
2292525850,"b'On Top of the World\n(5,453.6 mi)'",b'Garmin Forerunner 220',b'\xe2\x80\x94'
1847420908,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
648029403,b'\xe2\x80\x94',b'GPX',b'\xe2\x80\x94'
2292393726,b'adidas adios 4\n(139.3 mi)',b'Garmin Forerunner 35',b'\xe2\x80\x94'
1512676129,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'336'
1890677909,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1890500539,b'\xe2\x80\x94',b'Garmin Forerunner 35',b'\xe2\x80\x94'
1263352349,b'\xe2\x80\x94',b'Garmin v\xc3\xadvoactive HR',b'\xe2\x80\x94'
424737379,b'HOKA ONE ONE Clifton 2\n(386.1 mi)',b'Garmin Forerunner 910XT',b'400'
1268436655,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1959858010,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
420981133,b'Nike Pegasus 31 Flash\n(336.4 mi)',b'GPX',b'\xe2\x80\x94'
1030333177,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1263016832,b'Brooks Ravenna\n(516.5 mi)',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1844890614,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5X',b'233'
2839418054,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'561'
1844964581,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'\xe2\x80\x94'
549500071,"b'Patagonia Everlong (new red)\n(1,401.3 mi)'",b'Suunto Ambit3 Peak',b'404'
231171060,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
206554076,b'Saucony Kinavara 5\n(747.6 mi)',b'Garmin Forerunner 620',b'\xe2\x80\x94'
2786459574,b'Nike Vaporfly N%XT\n(50.2 mi)',b'Garmin Forerunner 935',b'401'
289433041,b'Zoot Karnu\n(684.7 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
2748895931,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1221402377,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'463'
2786615951,b'Nike VaporFly 4%\n(72.1 mi)',b'TomTom',b'\xe2\x80\x94'
1512632979,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'\xe2\x80\x94'
741296294,b'\xe2\x80\x94',b'TomTom',b'\xe2\x80\x94'
739608788,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
133333910,b'Nike Flyknit Racer\n(203.6 mi)',b'Garmin f\xc4\x93nix',b'\xe2\x80\x94'
556243564,b'adidas Energy Boost 2\n(907.0 mi)',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
1890387415,b'On Cloudflow\n(370.3 mi)',b'Garmin Forerunner 645 Music',b'\xe2\x80\x94'
1199456954,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1424633262,b'ASICS Tarther Japan\n(657.1 mi)',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
1512423209,b'\xe2\x80\x94',b'Garmin Forerunner 35',b'465'
412571769,b'New Balance Fresh Foam 980\n(462.8 mi)',b'Garmin Forerunner 620',b'\xe2\x80\x94'
424798453,b'New Balance\n(216.0 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
946487033,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'277'
2749104748,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1845136188,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'\xe2\x80\x94'
1524764926,"b'adidas Supernova\n(4,766.6 mi)'",b'Garmin Forerunner 630',b'336'
2042335601,b'\xe2\x80\x94',b'\xe2\x80\x94',b'728'
2293053222,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
