activity_id,shoes,device,suffer
1285328702,b'\xe2\x80\x94',b'Suunto Ambit2 R',b'\xe2\x80\x94'
2325223550,"b'Nike Tempo Racers\n(10,817.0 mi)'",b'Garmin Forerunner 235',b'\xe2\x80\x94'
290303614,b'Brooks racer st\n(196.4 mi)',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
424791865,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
2292334607,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1524635030,"b""New Balance 1400 V5 (Nov '17)\n(85.2 mi)""",b'Garmin Forerunner 630',b'\xe2\x80\x94'
879861977,b'ASICS GEL-NOOSA TRI 11\n(639.3 mi)',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
2839029259,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'389'
739687836,b'Altra One 2.5\n(188.1 mi)',b'Suunto',b'540'
2749321883,b'Nike Vaporfly Next%\n(81.2 mi)',b'Garmin f\xc4\x93nix 5X Plus',b'707'
880265238,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
2786183385,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
2325322292,b'Brooks Hyperion\n(414.3 mi)',b'Garmin Forerunner 235',b'331'
765251442,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
209553405,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix',b'\xe2\x80\x94'
1524522693,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'343'
1263039116,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
200905606,b'Pearl Izumi N1 (Yellow)\n(633.6 mi)',b'Garmin Forerunner 610',b'\xe2\x80\x94'
2839387529,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1946346593,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
214946199,b'ASICS DS Racer 9\n(352.7 mi)',b'Garmin Forerunner 210',b'\xe2\x80\x94'
2786054756,b'\xe2\x80\x94',b'Garmin Forerunner 945',b'663'
1564769620,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
132765930,b'adidas adios boost\n(261.6 mi)',b'Garmin Forerunner 610',b'\xe2\x80\x94'
1845775475,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'\xe2\x80\x94'
739719405,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
1844890188,"b'adidas Testing\n(13,087.0 mi)'",b'Garmin Forerunner 735XT',b'409'
739790098,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
1846421228,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'370'
1890326393,"b'Nike Free RN\n(7,043.2 mi)'",b'Garmin Forerunner 235',b'426'
2786090511,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'255'
1946189582,b'Nike zoom vaporfly 4% Navy size 8\n(109.0 mi)',b'Garmin Forerunner 735XT',b'186'
1199607797,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'599'
294311367,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
293140941,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'279'
946501682,b'Nike Streak 5 Blue/White\n(240.6 mi)',b'Garmin Forerunner 225',b'357'
1845148226,b'Saucony Omni 14\n(258.0 mi)',b'Garmin Forerunner 630',b'\xe2\x80\x94'
1263297498,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
550130588,b'\xe2\x80\x94',b'Suunto Ambit',b'\xe2\x80\x94'
1946420800,b'Nike Vaporfly 4% Flyknit\n(231.9 mi)',b'Suunto Ambit3 Sport',b'\xe2\x80\x94'
215196378,"b'adidas adios\n(9,079.1 mi)'",b'Garmin Forerunner 620',b'\xe2\x80\x94'
289478528,b'Nike Lunaracer\n(252.5 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
206730229,b'Nike Triax 17 Set #2\n(969.5 mi)',b'Garmin Forerunner 620',b'\xe2\x80\x94'
555826508,b'adidas adios boost\n(158.4 mi)',b'Garmin Forerunner 620',b'\xe2\x80\x94'
739652499,b'adidas adios 3\n(449.7 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
555525184,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'243'
1524503389,b'adidas adios\n(335.0 mi)',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
1718805524,"b'Saucony Guide 10\n(4,055.2 mi)'",b'Garmin Forerunner 25',b'\xe2\x80\x94'
1845563223,b'adidas Adizero sub 2\n(78.5 mi)',b'Garmin Forerunner 235',b'334'
2325450919,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5',b'257'
1512262529,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5S',b'265'
1845018245,"b'Mizuno Wave Rider 18 (april 2015)\n(6,503.4 mi)'",b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
2325498290,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
2786131026,b'Nike 4%\n(112.6 mi)',b'Garmin Forerunner 645',b'288'
1946453009,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1946609798,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
207745395,b'Brooks\n(312.8 mi)',b'Garmin Forerunner 620',b'326'
401211596,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
739585000,b'Saucony kinvara 7\n(379.5 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
2292136654,b'Nike VaporFly 4%\n(175.2 mi)',b'Garmin Forerunner 230',b'\xe2\x80\x94'
1946253380,b'adidas Adizero Adios 3\n(201.8 mi)',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
1527158025,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
2292281171,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
289918388,b'adidas Adizero Adios Boost 2 (red)\n(110.9 mi)',b'Garmin Forerunner 620',b'511'
1512586945,"b'adidas Pure Boost DPR\n(4,633.9 mi)'",b'Garmin v\xc3\xadvoactive',b'\xe2\x80\x94'
1524620526,"b'adidas UltraBoost\n(2,402.0 mi)'",b'Garmin Forerunner 220',b'\xe2\x80\x94'
1512594099,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1263151054,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
201206541,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'\xe2\x80\x94'
906963524,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
2838915235,"b'Nike Zoom Pegasus 36\n(1,101.1 mi)'",b'\xe2\x80\x94',b'\xe2\x80\x94'
2292113557,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1946430280,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'554'
1221266250,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
2838785416,b'\xe2\x80\x94',b'Apple Watch Series 4',b'637'
2838804289,b'Brooks Adrenaline\n(343.6 mi)',b'Garmin Forerunner 235',b'682'
946625806,b'New Balance 1500\n(292.2 mi)',b'Polar M400',b'\xe2\x80\x94'
2748962274,"b'Saucony kinvara 10\n(2,439.2 mi)'",b'Garmin Forerunner 235',b'298'
2786137278,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
2786141226,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
2292319224,b'Nike Zoom Vaporfly 4% Flyknit (Red)\n(101.7 mi)',b'Garmin Forerunner 935',b'205'
987542138,b'\xe2\x80\x94',b'Garmin Forerunner 310XT',b'\xe2\x80\x94'
1513054296,"b'Saucony fast switch 7\n(6,174.7 mi)'",b'Garmin Forerunner 630',b'\xe2\x80\x94'
206562139,b'\xe2\x80\x94',b'Strava iPhone App',b'\xe2\x80\x94'
2750088655,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5X Plus',b'\xe2\x80\x94'
411260346,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
2325491405,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
946767554,b'Nike NZS\n(334.8 mi)',b'Garmin Forerunner 10',b'\xe2\x80\x94'
411277220,b'Brooks Launch\n(275.1 mi)',b'Polar V800',b'\xe2\x80\x94'
1512411029,b'Nike Zoom Elite 9\n(219.8 mi)',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1221260348,b'Nike vapor fly 4%\n(340.9 mi)',b'Garmin Forerunner 935',b'97'
2292242627,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
1424618783,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5S',b'517'
1519460562,b'\xe2\x80\x94',b'Garmin Forerunner 10',b'\xe2\x80\x94'
290070521,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
293241403,b'ASICS Gel Nimbus Onyx/Yellow/Electric Blue\n(524.7 mi)',b'Garmin Forerunner 610',b'\xe2\x80\x94'
290114684,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
2325332897,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
2292405800,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1199008214,b'HOKA ONE ONE Tracer\n(313.8 mi)',b'Garmin Forerunner 230',b'\xe2\x80\x94'
2838985904,b'Saucony Fast Twitch\n(398.0 mi)',b'Garmin Forerunner 235',b'\xe2\x80\x94'
401429192,"b'adidas boost glide\n(1,257.3 mi)'",b'Garmin Forerunner 620',b'\xe2\x80\x94'
879953784,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
425093821,"b'Saucony Ride 7\n(1,970.2 mi)'",b'Garmin Forerunner 910XT',b'481'
203956138,b'ASICS Gel Cumulus 14\n(196.2 mi)',b'Garmin Forerunner 10',b'\xe2\x80\x94'
1845494006,b'Nike Flyknit Streak 6\n(145.8 mi)',b'Polar V800',b'\xe2\x80\x94'
2838964968,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'82'
1199800640,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'429'
555466375,b'Brooks Ghost\n(248.6 mi)',b'Garmin Forerunner 410',b'\xe2\x80\x94'
289435121,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1890424135,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'345'
293040460,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
2748799819,"b'Altra Road\n(11,222.4 mi)'",b'Garmin Forerunner 630',b'308'
2325325533,b'\xe2\x80\x94',b'Garmin Forerunner 25',b'\xe2\x80\x94'
2838938931,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1525442913,b'\xe2\x80\x94',b'TomTom',b'\xe2\x80\x94'
946519323,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
215845603,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1890483889,b'Merrell Trail glove 4\n(947.2 mi)',b'Fitbit Ionic',b'\xe2\x80\x94'
424718575,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
948278279,b'ASICS Fuji Racer\n(55.8 mi)',b'Garmin Forerunner 235',b'339'
133143169,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
289326402,b'HOKA ONE ONE Clifton\n(471.7 mi)',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
946491202,b'adidas Adizero Boston Boost 6 (5)\n(901.2 mi)',b'Garmin Forerunner 630',b'471'
1221241611,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'\xe2\x80\x94'
879845958,b'\xe2\x80\x94',b'Garmin Forerunner 225',b'\xe2\x80\x94'
1524722378,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
739836371,b'Brooks Adrenaline GTS\n(821.7 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
555788378,"b'adidas adios boost 3\n(2,545.8 mi)'",b'Garmin Forerunner 610',b'\xe2\x80\x94'
290071216,b'\xe2\x80\x94',b'Garmin Forerunner 210',b'\xe2\x80\x94'
549546232,"b'Saucony Type A6\n(1,716.7 mi)'",b'Garmin Forerunner 630',b'391'
1263020245,b'Brooks Hyperion\n(208.5 mi)',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1198901827,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'235'
1262984442,b'Nike Lunar Epic Flynit 2\n(357.8 mi)',b'Apple Watch Series 3',b'\xe2\x80\x94'
1524676017,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'295'
549366665,b'Nike lunar racer 3\n(49.1 mi)',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
240578627,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'614'
553350459,b'\xe2\x80\x94',b'Suunto Ambit2 S',b'\xe2\x80\x94'
1525452984,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'\xe2\x80\x94'
879849260,b'\xe2\x80\x94',b'\xe2\x80\x94',b'481'
1424596989,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
411171228,b'Nike Zoom Air Pegasus\n(382.6 mi)',b'Garmin Forerunner 620',b'\xe2\x80\x94'
289295928,b'Mizuno Sayonara 2 0315-0715\n(665.0 mi)',b'Garmin Forerunner 620',b'396'
549392118,"b'Newton Distance V\n(1,606.3 mi)'",b'Garmin Forerunner 920XT',b'240'
2786392847,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5',b'\xe2\x80\x94'
1263221148,b'adidas ADIZERO BOSTON 6\n(190.5 mi)',b'Garmin Forerunner 235',b'\xe2\x80\x94'
1221292908,b'\xe2\x80\x94',b'Polar V800',b'405'
2325335729,b'\xe2\x80\x94',b'Garmin Forerunner 25',b'\xe2\x80\x94'
946490283,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1262888115,b'HOKA ONE ONE Clifton 3\n(323.5 mi)',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
1946306159,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
549442698,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
2292079951,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
2327270708,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
2748733107,"b'adidas UltraBoost\n(6,086.3 mi)'",b'\xe2\x80\x94',b'351'
289460574,b'\xe2\x80\x94',b'Garmin Forerunner 410',b'\xe2\x80\x94'
1199287454,"b'Nike Nike zoom elite 9\n(2,302.1 mi)'",b'Garmin Forerunner 630',b'\xe2\x80\x94'
1946254925,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'605'
1524626821,b'ASICS Noosa 2018\n(350.7 mi)',b'Garmin Forerunner 735XT',b'583'
946520828,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
1263135907,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
2838825186,"b'ASICS Gel Lyte 33\n(12,392.3 mi)'",b'Garmin Forerunner 645 Music',b'282'
424995176,b'\xe2\x80\x94',b'Suunto Ambit3 Peak',b'\xe2\x80\x94'
946802422,b'Nike Streak 6 (grey)\n(117.9 mi)',b'Garmin Forerunner 230',b'\xe2\x80\x94'
879875804,b'\xe2\x80\x94',b'Garmin v\xc3\xadvoactive',b'\xe2\x80\x94'
2292165526,b'Nike Vaporfly Fkyknit 4%\n(244.3 mi)',b'Garmin Forerunner 235',b'\xe2\x80\x94'
222875347,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1845193311,b'Nike VaporFly 4%\n(335.0 mi)',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1946352403,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
201160574,b'\xe2\x80\x94',b'Strava iPhone App',b'\xe2\x80\x94'
946548869,"b'Unbranded\n(8,157.4 mi)'",b'Garmin Forerunner 630',b'\xe2\x80\x94'
1946587960,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
947490558,b'\xe2\x80\x94',b'Garmin Forerunner 225',b'\xe2\x80\x94'
819255904,b'\xe2\x80\x94',b'GPX',b'\xe2\x80\x94'
3394520597,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
555347709,b'ASICS Pursue 1\n(244.5 mi)',b'Garmin Forerunner 630',b'291'
2325211301,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
1221247624,"b'ASICS Speed Star\n(6,606.0 mi)'",b'Garmin Forerunner 230',b'\xe2\x80\x94'
1524537030,"b'New Balance 1080 Blue\n(8,774.3 mi)'",b'Garmin Forerunner 620',b'357'
772436088,b'\xe2\x80\x94',b'GPX',b'\xe2\x80\x94'
2325195969,b'Nike ZoomX Vaporfly Next%\n(78.0 mi)',b'Garmin Forerunner 935',b'\xe2\x80\x94'
206639417,b'Saucony Kinvara 4 ViziGlo\n(423.9 mi)',b'Garmin Forerunner 410',b'\xe2\x80\x94'
132780144,"b'adidas boost\n(5,121.5 mi)'",b'Garmin Forerunner 610',b'470'
947782860,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1946322083,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
424719242,b'Nike\n(690.0 mi)',b'TomTom',b'444'
1946523297,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1946236415,b'\xe2\x80\x94',b'Garmin v\xc3\xadvoactive 3',b'354'
2326720376,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
2786462387,b'\xe2\x80\x94',b'Garmin Forerunner 245 Music',b'\xe2\x80\x94'
1524904182,"b'ASICS DynaFlyt\n(1,865.2 mi)'",b'\xe2\x80\x94',b'\xe2\x80\x94'
1262875892,b'\xe2\x80\x94',b'Strava iPhone App',b'\xe2\x80\x94'
1424590947,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
2292173624,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
148838777,b'\xe2\x80\x94',b'Garmin Forerunner 410',b'\xe2\x80\x94'
946594952,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
2749131312,b'Nike VaporFly 4% O-B\n(599.2 mi)',b'Garmin Forerunner 935',b'329'
206533961,b'adidas Adios Boost #2\n(152.0 mi)',b'Garmin Forerunner 610',b'\xe2\x80\x94'
549765885,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
402880791,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
1946278909,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'240'
2326293889,b'Saucony Grid twister p3\n(559.1 mi)',b'\xe2\x80\x94',b'\xe2\x80\x94'
739683891,b'New Balance Vazee Pace v2\n(460.8 mi)',b'Garmin Forerunner 235',b'\xe2\x80\x94'
2326651524,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
2292299056,b'HOKA ONE ONE Napali\n(927.8 mi)',b'Garmin Forerunner 735XT',b'355'
614552106,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'\xe2\x80\x94'
411097674,"b'adidas Response Cushion 21\n(1,647.9 mi)'",b'Garmin Forerunner 620',b'\xe2\x80\x94'
2325273949,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
1946385899,b'\xe2\x80\x94',b'Polar Vantage V',b'\xe2\x80\x94'
289557742,b'Brooks PureCadence\n(656.8 mi)',b'Garmin Forerunner 310XT',b'\xe2\x80\x94'
2325644978,b'\xe2\x80\x94',b'Garmin v\xc3\xadvoactive 3',b'259'
2798244839,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'\xe2\x80\x94'
1890463255,b'adidas Tempo 9\n(225.9 mi)',b'Garmin Forerunner 630',b'565'
2325572501,b'Nike VaporFly 4%\n(362.0 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
1845290737,b'Nike Zoom Vapor Fly\n(161.1 mi)',b'Garmin Forerunner 235',b'307'
1512278913,"b'Mizuno Hitogami 3\n(1,665.3 mi)'",b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1946242404,b'New Balance Fuelcore Sonic\n(249.9 mi)',b'Garmin Forerunner 735XT',b'695'
294870262,b'Brooks Adrenaline GTS\n(26.3 mi)',b'\xe2\x80\x94',b'\xe2\x80\x94'
739698904,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
946534713,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'367'
215536288,b'Brooks Adrenaline GTS\n(361.2 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
293156879,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1946174058,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1845477842,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
424938739,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1199247421,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'394'
946497045,b'\xe2\x80\x94',b'Garmin Forerunner 630',b'\xe2\x80\x94'
555757209,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
555390905,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
411433189,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
946618709,b'Nike Zoom Streak 6\n(129.4 mi)',b'Garmin Forerunner 230',b'\xe2\x80\x94'
1947703440,b'\xe2\x80\x94',b'Apple Watch Series 3',b'\xe2\x80\x94'
946473274,b'\xe2\x80\x94',b'TomTom',b'301'
2358646346,b'\xe2\x80\x94',b'Garmin Forerunner 235',b'\xe2\x80\x94'
2786591797,"b'New Balance RC 1400 v6\n(1,462.8 mi)'",b'Garmin Forerunner 935',b'\xe2\x80\x94'
207584693,"b'adidas Tempo 6\n(1,321.7 mi)'",b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
401215699,b'New Balance 1400v2\n(66.9 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
555370259,b'Mizuno Sayonara\n(522.2 mi)',b'Suunto Ambit3 Peak',b'\xe2\x80\x94'
2786784715,b'Brooks Ravenna 9 - Yellow/Blue\n(440.8 mi)',b'Garmin Forerunner 645',b'201'
739551482,"b'Mizuno Wave Inspire 11\n(2,078.0 mi)'",b'Garmin Forerunner 225',b'\xe2\x80\x94'
947565127,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
555255892,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'367'
1424599407,b'\xe2\x80\x94',b'Garmin Forerunner 735XT',b'\xe2\x80\x94'
188287142,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
1897345894,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
1512404075,b'adidas BOSTON BOOST\n(383.1 mi)',b'Garmin Forerunner 920XT',b'\xe2\x80\x94'
1525030304,b'\xe2\x80\x94',b'Garmin Forerunner 225',b'\xe2\x80\x94'
1426442797,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
2292127271,b'\xe2\x80\x94',b'Garmin Forerunner 935',b'354'
1205345332,b'\xe2\x80\x94',b'Suunto Traverse',b'502'
216133613,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1512726170,b'Nike Vaporfly\n(34.6 mi)',b'Garmin Forerunner 230',b'\xe2\x80\x94'
1324952300,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 5S',b'\xe2\x80\x94'
807009065,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
555278143,"b'Mizuno wave rider 19\n(8,793.7 mi)'",b'Garmin f\xc4\x93nix 3',b'908'
