activity_id,shoes,device,suffer
402503778,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
552416209,"b'adidas Adizero Tempo\n(3,325.0 mi)'",b'Garmin Forerunner 235',b'385'
207307777,"b'Brooks Adrenaline GTS\n(2,167.6 mi)'",b'Garmin Forerunner 310XT',b'\xe2\x80\x94'
207462917,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
556516803,b'Newton Gravity 5\n(819.4 mi)',b'Garmin Forerunner 610',b'\xe2\x80\x94'
1259257289,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
220449131,"b'Brooks Ghost\n(1,037.2 mi)'",b'Garmin Forerunner 620',b'\xe2\x80\x94'
289322304,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
1264433752,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
292915271,b'adidas Supernova Glide Boost\n(655.9 mi)',b'TomTom',b'\xe2\x80\x94'
446482988,b'\xe2\x80\x94',b'Strava iPhone App',b'\xe2\x80\x94'
1612178182,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'\xe2\x80\x94'
232240072,b'Mizuno Sayonara 1\n(510.7 mi)',b'\xe2\x80\x94',b'\xe2\x80\x94'
965099467,"b'Puma Bio Ride Bolt\n(3,642.9 mi)'",b'Garmin Forerunner 410',b'\xe2\x80\x94'
424648564,b'Mizuno Wave Rider 17\n(445.0 mi)',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
550176231,"b'Unbranded\n(8,138.6 mi)'",b'Garmin Forerunner 620',b'\xe2\x80\x94'
410976393,"b'La Sportiva Helios\n(1,637.2 mi)'",b'Garmin Forerunner 620',b'\xe2\x80\x94'
289576056,b'Nike LunaRacer 3 (Blue)\n(527.7 mi)',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
401188707,b'\xe2\x80\x94',b'Garmin Forerunner 920XT',b'260'
425058168,b'\xe2\x80\x94',b'Suunto Ambit3 Sport',b'\xe2\x80\x94'
257081855,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'373'
1182608371,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'\xe2\x80\x94'
350512006,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
289310242,b'\xe2\x80\x94',b'Strava Android App',b'\xe2\x80\x94'
426438328,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
549396080,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
549842056,b'\xe2\x80\x94',b'Garmin Forerunner 230',b'\xe2\x80\x94'
401278383,b'Nike Zoom Streak 5 (Laser Crimson)\n(733.2 mi)',b'TomTom',b'\xe2\x80\x94'
555518906,b'\xe2\x80\x94',b'Suunto Ambit',b'\xe2\x80\x94'
289243007,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
289667000,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
293737859,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 2',b'367'
567180964,b'\xe2\x80\x94',b'Polar V800',b'482'
902598739,b'\xe2\x80\x94',b'GPX',b'\xe2\x80\x94'
864084263,b'\xe2\x80\x94',b'Garmin Forerunner 910XT',b'565'
214801870,"b'Brooks Glycerin\n(1,293.4 mi)'",b'Strava Android App',b'\xe2\x80\x94'
701233944,b'\xe2\x80\x94',b'GPX',b'\xe2\x80\x94'
401358938,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
424861696,"b'Brooks Glycerin\n(2,116.2 mi)'",b'Garmin Forerunner 620',b'359'
293000366,b'Nike Zoom Streak 4 - Yellow\n(377.0 mi)',b'Garmin Forerunner 410',b'\xe2\x80\x94'
739581776,"b'Skechers Go Ultra\n(10,122.3 mi)'",b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
254438023,b'\xe2\x80\x94',b'Garmin Forerunner 405',b'\xe2\x80\x94'
739997043,b'adidas adios boost 2.0\n(108.8 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
418239913,b'\xe2\x80\x94',b'Garmin Forerunner 10',b'\xe2\x80\x94'
425795790,b'Nike Lunar 3\n(109.7 mi)',b'GPX',b'\xe2\x80\x94'
258334843,b'Newton Gravity III\n(887.8 mi)',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
557446749,b'\xe2\x80\x94',b'Garmin Forerunner 310XT',b'\xe2\x80\x94'
880554209,"b'New Balance 890v5\n(2,704.7 mi)'",b'\xe2\x80\x94',b'\xe2\x80\x94'
549716575,b'Luna Sandals Venado 9/18/2015\n(554.6 mi)',b'Garmin Forerunner 620',b'247'
200750938,b'\xe2\x80\x94',b'Garmin Forerunner 110',b'\xe2\x80\x94'
550351738,"b'adidas\n(14,934.0 mi)'",b'Garmin Forerunner 220',b'\xe2\x80\x94'
401712793,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'\xe2\x80\x94'
549553092,b'New Balance 1400v3\n(499.7 mi)',b'Garmin Forerunner 910XT',b'\xe2\x80\x94'
410980834,b'Altra Torin 2.0 (2nd pair)\n(77.4 mi)',b'Garmin Forerunner 220',b'\xe2\x80\x94'
401270464,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'598'
741087429,b'\xe2\x80\x94',b'Suunto',b'\xe2\x80\x94'
216256937,b'Brooks Adrenaline GTS 14 (red)\n(496.0 mi)',b'Garmin Forerunner 620',b'\xe2\x80\x94'
1222758170,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
427696211,b'New Balance 890 v5\n(838.8 mi)',b'Garmin Forerunner 410',b'\xe2\x80\x94'
290778480,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
739731588,b'Brooks Ghost\n(403.4 mi)',b'Garmin Forerunner 610',b'728'
418476604,"b'On CloudRacer\n(1,756.9 mi)'",b'\xe2\x80\x94',b'\xe2\x80\x94'
556027529,b'New Balance 1400 v4\n(196.6 mi)',b'Polar M400',b'\xe2\x80\x94'
293191495,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'\xe2\x80\x94'
411040093,b'adidas Adios Boost 2\n(228.2 mi)',b'Garmin Forerunner 910XT',b'322'
556166862,b'\xe2\x80\x94',b'Garmin Forerunner 620',b'\xe2\x80\x94'
289257358,"b'HOKA ONE ONE\n(1,506.9 mi)'",b'Garmin Forerunner 220',b'\xe2\x80\x94'
412325997,b'\xe2\x80\x94',b'Garmin Forerunner 210',b'\xe2\x80\x94'
424655028,b'adidas adios bost Size 10\n(635.1 mi)',b'Strava iPhone App',b'\xe2\x80\x94'
293195656,b'\xe2\x80\x94',b'Garmin Forerunner 405',b'\xe2\x80\x94'
411224572,b'ASICS Nimbus 17\n(594.0 mi)',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
549382861,b'\xe2\x80\x94',b'Strava iPhone App',b'\xe2\x80\x94'
739979656,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 2',b'\xe2\x80\x94'
135592786,b'\xe2\x80\x94',b'\xe2\x80\x94',b'\xe2\x80\x94'
424697032,b'Brooks Adrenaline GTS\n(305.9 mi)',b'Garmin Forerunner 920XT',b'232'
200892921,b'ASICS kayano azul\n(253.5 mi)',b'Garmin Forerunner 620',b'\xe2\x80\x94'
401918783,b'Brooks Ghost\n(150.0 mi)',b'Garmin Forerunner 310XT',b'\xe2\x80\x94'
739691494,b'\xe2\x80\x94',b'Garmin f\xc4\x93nix 3',b'\xe2\x80\x94'
424772665,b'Nike Zoom Elite 8\n(584.1 mi)',b'Garmin f\xc4\x93nix 2',b'\xe2\x80\x94'
549599678,b'Saucony Guide 7: Yellow-White (01.31.16)\n(447.2 mi)',b'Garmin Forerunner 610',b'\xe2\x80\x94'
293623241,"b'Saucony Triumph 10\n(1,703.8 mi)'",b'Garmin Forerunner 405',b'\xe2\x80\x94'
259324866,b'Saucony Triumph 11\n(688.5 mi)',b'\xe2\x80\x94',b'\xe2\x80\x94'
203391394,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'\xe2\x80\x94'
1276463892,b'\xe2\x80\x94',b'Garmin Forerunner 220',b'\xe2\x80\x94'
289750093,b'Saucony Mirage #5 Blue\n(230.3 mi)',b'Garmin Forerunner 620',b'\xe2\x80\x94'
401200109,b'\xe2\x80\x94',b'Garmin Forerunner 225',b'\xe2\x80\x94'
407339285,b'\xe2\x80\x94',b'TomTom',b'\xe2\x80\x94'
631381599,b'On Cloudster\n(468.0 mi)',b'Garmin Forerunner 910XT',b'379'
133329031,b'Pearl Izumi E:motion N1 Road\n(263.3 mi)',b'Garmin Forerunner 620',b'\xe2\x80\x94'
950796714,b'adidas adios\n(224.0 mi)',b'GPX',b'\xe2\x80\x94'
242544084,b'\xe2\x80\x94',b'Garmin Forerunner 610',b'\xe2\x80\x94'
4358333024,b'\xe2\x80\x94',b'Suunto Ambit2 S',b'\xe2\x80\x94'
289387157,b'ASICS 33-DFA\n(93.9 mi)',b'Garmin Forerunner 620',b'\xe2\x80\x94'
